state,city,lat,lng
NY,Climax,42.370808,-73.862459
NY,Cobleskill,42.684047,-74.493866
NY,Coeymans Hollow,42.486537,-73.920588
NY,Cohoes,42.775362,-73.712356
NY,Coxsackie,42.350142,-73.819881
NY,Cropseyville,42.766718,-73.471869
NY,Delanson,42.74802,-74.18681
NY,Delmar,42.61579,-73.837329
NY,Dormansville,42.437859,-74.198966
NY,Duanesburg,42.770839,-74.083911
NY,White Creek,42.961527,-73.351974
NY,Earlton,42.352689,-73.906222
NY,East Berne,42.61913,-74.055488
NY,East Chatham,42.433028,-73.49026
NY,East Greenbush,42.595096,-73.682644
NY,East Nassau,42.535215,-73.498407
NY,East Worcester,42.621423,-74.676348
NY,Clifton Park,42.849865,-73.785094
NY,Esperance,42.771677,-74.288246
NY,Feura Bush,42.554998,-73.923743
NY,Fonda,42.957078,-74.402129
NY,Fort Johnson,42.976535,-74.248436
NY,Fultonham,42.585914,-74.38759
NY,Fultonville,42.903601,-74.359765
NY,Galway,43.021693,-74.029043
NY,Ghent,42.303637,-73.64864
NY,Gilboa,42.410835,-74.400275
NY,Glenmont,42.597147,-73.795884
NY,Gloversville,43.061603,-74.337526
NY,Greenville,42.411342,-74.022222
NY,Guilderland,42.697273,-73.897454
NY,Hagaman,42.959715,-74.166764
NY,Hannacroix,42.428533,-73.868029
NY,Hoosick Falls,42.893712,-73.358105
NY,Howes Cave,42.704526,-74.364825
NY,Jefferson,42.499869,-74.611744
NY,Johnsonville,42.876875,-73.498899
NY,Johnstown,43.006923,-74.37149
NY,Kinderhook,42.376675,-73.718259
NY,Lake Pleasant,43.472543,-74.422563
NY,Latham,42.74616,-73.762985
NY,Lawyersville,42.692682,-74.506969
NY,Malden Bridge,42.460201,-73.587958
NY,Maryland,42.537075,-74.903033
NY,Mayfield,43.141133,-74.244397
NY,Mechanicville,42.967613,-73.673173
NY,Medusa,42.451504,-74.131524
NY,Melrose,42.841163,-73.607667
NY,Middleburgh,42.563734,-74.329168
NY,Nassau,42.527141,-73.611753
NY,New Lebanon,42.475865,-73.377295
NY,Niverville,42.927575,-73.485614
NY,North Blenheim,42.489938,-74.428174
NY,Edinburg,43.237126,-74.168361
NY,Norton Hill,42.420014,-74.078945
NY,Old Chatham,42.435692,-73.55447
NY,Pattersonville,42.84995,-74.123126
NY,Taconic Lake,42.736367,-73.371033
NY,Piseco,43.448125,-74.526282
NY,Poestenkill,42.679548,-73.588846
NY,Ravena,42.475371,-73.821991
NY,Rensselaer,42.635855,-73.721895
NY,Rensselaerville,42.513288,-74.147431
NY,Rexford,42.852411,-73.8701
NY,Richmondville,42.642445,-74.571001
NY,Rotterdam Juncti,42.87296,-74.046857
NY,Round Lake,42.925994,-73.770127
NY,Sand Lake,42.637912,-73.498949
NY,Schaghticoke,42.914356,-73.615428
NY,Schenevus,42.59004,-74.814863
NY,Schodack Landing,42.481644,-73.747996
NY,Schoharie,42.661503,-74.30473
NY,Selkirk,42.54861,-73.812863
NY,Slingerlands,42.648461,-73.871065
NY,Sloansville,42.759852,-74.364174
NY,Speculator,43.504159,-74.36667
NY,Spencertown,42.30908,-73.500754
NY,Sprakers,42.848446,-74.453558
NY,Stamford,42.417409,-74.609831
NY,Stephentown,42.523323,-73.422447
NY,Stillwater,42.905652,-73.697163
NY,Stuyvesant,42.359572,-73.761329
NY,Summit,42.587122,-74.574952
NY,Surprise,42.361171,-73.951541
NY,Troy,42.728748,-73.668263
NY,Green Island,42.743812,-73.693707
NY,Valatie,42.432051,-73.668322
NY,Valley Falls,42.885458,-73.543674
NY,Voorheesville,42.643108,-73.944773
NY,Warnerville,42.638826,-74.487046
NY,Waterford,42.809957,-73.699481
NY,Watervliet,42.729843,-73.712342
NY,Wells,43.401219,-74.288583
NY,West Coxsackie,42.415055,-73.817033
NY,Westerlo,42.515621,-74.039383
NY,West Fulton,42.550615,-74.463105
NY,West Sand Lake,42.637969,-73.610896
NY,Worcester,42.604889,-74.72992
NY,Wynantskill,42.687785,-73.63826
NY,Albany,42.641314,-73.764071
NY,Mc Kownville,42.676757,-73.821988
NY,Roessleville,42.713116,-73.820174
NY,Loudonville,42.704693,-73.769982
NY,Mayfair,42.858839,-73.955051
NY,Rotterdam,42.769645,-73.938776
NY,Schenectady,42.784083,-73.909432
NY,Niskayuna,42.796168,-73.878268
NY,Eddyville,41.930126,-74.023575
NY,Accord,41.808308,-74.235336
NY,Acra,42.330367,-74.085723
NY,Arkville,42.082262,-74.554453
NY,Ashland,42.237174,-74.307925
NY,Shady,42.041991,-74.171298
NY,Oliverea,42.143884,-74.446655
NY,Bloomington,41.856165,-74.066889
NY,Boiceville,42.004761,-74.265808
NY,Cairo,42.30965,-74.01154
NY,Catskill,42.227598,-73.898536
NY,Chichester,42.087965,-74.281565
NY,Cornwallville,42.362874,-74.163092
NY,Cottekill,41.846706,-74.103774
NY,Denver,42.252204,-74.540654
NY,Durham,42.402037,-74.184926
NY,East Durham,42.385978,-74.11169
NY,East Jewett,42.280567,-74.207981
NY,Elka Park,42.164309,-74.124539
NY,Ellenville,41.721805,-74.414125
NY,Halcott Center,42.178765,-74.531908
NY,Freehold,42.3815,-74.062266
NY,Glenford,42.005342,-74.153154
NY,Grand Gorge,42.387358,-74.531173
NY,Greenfield Park,41.728133,-74.520074
NY,East Windham,42.259032,-74.213063
NY,High Falls,41.816749,-74.131122
NY,Hunter,42.237316,-74.203753
NY,Hurley,41.932743,-74.06873
NY,Jewett,42.269383,-74.279274
NY,Kerhonkson,41.793866,-74.303457
NY,Lake Hill,42.073271,-74.212338
NY,Lake Katrine,41.991787,-73.992379
NY,Lanesville,42.189149,-74.19715
NY,Leeds,42.304506,-73.945726
NY,Maplecrest,42.299485,-74.165522
NY,Kelly Corners,42.163702,-74.648853
NY,Mount Marion,42.035704,-74.000211
NY,Mount Tremper,42.043545,-74.248481
NY,Napanoch,41.758965,-74.380354
NY,Oak Hill,42.406902,-74.152832
NY,Krumville,41.895906,-74.246954
NY,12462,42.026764,-74.444263
NY,Palenville,42.17294,-74.016674
NY,Phoenicia,42.054426,-74.339328
NY,Pine Hill,42.133974,-74.487562
NY,Port Ewen,41.913113,-73.987161
NY,Prattsville,42.297904,-74.389502
NY,Preston Hollow,42.456348,-74.24199
NY,Purling,42.275497,-74.01138
NY,Rosendale,41.840248,-74.072999
NY,Round Top,42.267782,-74.052279
NY,Roxbury,42.311688,-74.540519
NY,Saugerties,42.07376,-73.979684
NY,Shandaken,42.108353,-74.409084
NY,Shokan,41.976678,-74.211943
NY,South Cairo,42.27338,-73.963982
NY,Stone Ridge,41.861562,-74.169748
NY,Tannersville,42.203179,-74.101441
NY,Tillson,41.816279,-74.072219
NY,Ulster Park,41.865109,-73.994843
NY,West Hurley,41.990816,-74.115232
NY,West Kill,42.204584,-74.361994
NY,West Shokan,41.955478,-74.285117
NY,Willow,42.092318,-74.202537
NY,Windham,42.317465,-74.262017
NY,Woodstock,42.034793,-74.111974
NY,Amenia,41.844695,-73.554158
NY,Ancram,42.085093,-73.642368
NY,Ancramdale,42.038103,-73.58187
NY,Barrytown,42.0006,-73.921484
NY,Beacon,41.509681,-73.963384
NY,Claverack,42.2183,-73.722844
NY,Clinton Corners,41.869262,-73.765867
NY,Clintondale,41.674939,-74.055713
NY,Copake,42.111329,-73.552588
NY,Copake Falls,42.136737,-73.510773
NY,Cornwall,41.430944,-74.053877
NY,Cornwall On Huds,41.443031,-74.016411
NY,Craryville,42.175961,-73.657128
NY,Dover Plains,41.735054,-73.587024
NY,Elizaville,42.090173,-73.781814
NY,Fishkill,41.540352,-73.89791
NY,Gardiner,41.657615,-74.167155
NY,Germantown,42.1219,-73.862451
NY,Highland,41.716691,-73.992825
NY,Hillsdale,42.186816,-73.548306
NY,Holmes,41.532461,-73.662751
NY,Hopewell Junctio,41.576639,-73.797581
NY,Hudson,42.246978,-73.755248
NY,Hyde Park,41.788724,-73.906347
NY,Lagrangeville,41.661471,-73.744955
NY,Marlboro,41.605612,-73.988017
NY,Maybrook,41.48865,-74.216312
NY,Millbrook,41.780334,-73.688491
NY,Millerton,41.953623,-73.528709
NY,Milton,41.653487,-73.977194
NY,Modena,41.650347,-74.103578
NY,Montgomery,41.53332,-74.253417
NY,Middle Hope,41.517833,-74.03598
NY,New Windsor,41.472374,-74.056596
NY,Mohonk Lake,41.743346,-74.083875
NY,Patterson,41.488761,-73.58149
NY,Pawling,41.574893,-73.594847
NY,Pine Bush,41.617758,-74.326311
NY,Pine Plains,41.989569,-73.660227
NY,Pleasant Valley,41.747032,-73.814276
NY,Poughquag,41.61936,-73.678328
NY,Red Hook,42.006439,-73.854577
NY,Rhinebeck,41.927206,-73.888754
NY,Rock Tavern,41.457523,-74.16588
NY,Salisbury Mills,41.449714,-74.121378
NY,Salt Point,41.805041,-73.801329
NY,Staatsburg,41.850193,-73.898838
NY,Stanfordville,41.887726,-73.694467
NY,Stormville,41.551193,-73.725548
NY,Tivoli,42.057945,-73.902514
NY,Verbank,41.722664,-73.71841
NY,Walden,41.559631,-74.176395
NY,Wallkill,41.615952,-74.143853
NY,New Hamburg,41.592199,-73.890588
NY,Wassaic,41.775884,-73.554382
NY,Wingdale,41.653824,-73.555621
NY,South Road,41.702082,-73.9218
NY,Arlington,41.676775,-73.885217
NY,Monticello,41.65158,-74.700748
NY,Barryville,41.491162,-74.915234
NY,Bethel,41.669326,-74.893984
NY,Bloomingburg,41.564427,-74.430351
NY,Callicoon,41.7754,-75.025688
NY,Claryville,41.965666,-74.529287
NY,Fosterdale,41.698208,-74.980687
NY,Cochecton Center,41.645776,-74.977116
NY,Cuddebackville,41.477601,-74.597564
NY,Eldred,41.532793,-74.896769
NY,Fallsburg,41.7273,-74.615409
NY,Grossinger,41.730029,-74.754873
NY,Fremont Center,41.847134,-75.029635
NY,Glen Spey,41.48576,-74.799493
NY,Glen Wild,41.654536,-74.583289
NY,Godeffroy,41.442347,-74.605716
NY,Grahamsville,41.880659,-74.512697
NY,Mileses,41.831288,-75.099809
NY,Harris,41.714055,-74.7218
NY,Highland Lake,41.530925,-74.851615
NY,Hortonville,41.78568,-75.026329
NY,Huguenot,41.437162,-74.64261
NY,Hurleyville,41.760882,-74.65344
NY,Jeffersonville,41.778394,-74.919574
NY,Kenoza Lake,41.777802,-74.935384
NY,Kiamesha Lake,41.683825,-74.672402
NY,Lake Huntington,41.678158,-74.994933
NY,Lew Beach,42.015762,-74.728835
NY,Liberty,41.79618,-74.748397
NY,Livingston Manor,41.87779,-74.827028
NY,Loch Sheldrake,41.778899,-74.661406
NY,Long Eddy,41.864359,-75.094157
NY,Mongaup Valley,41.681017,-74.802772
NY,Mountain Dale,41.691763,-74.535762
NY,Narrowsburg,41.592108,-75.010687
NY,Neversink,41.849205,-74.612726
NY,North Branch,41.814184,-74.982388
NY,Parksville,41.851686,-74.735933
NY,Pond Eddy,41.451068,-74.841029
NY,Port Jervis,41.378557,-74.669097
NY,Rock Hill,41.613351,-74.587223
NY,Cook Falls,41.945774,-74.923704
NY,Forestburgh,41.569093,-74.724087
NY,South Fallsburg,41.704192,-74.644401
NY,Sparrowbush,41.435886,-74.723647
NY,Sundown,41.823822,-74.550838
NY,Swan Lake,41.728479,-74.834092
NY,White Lake,41.648498,-74.865437
NY,White Sulphur Sp,41.790042,-74.828065
NY,Woodbourne,41.770807,-74.592828
NY,Woodridge,41.716955,-74.581518
NY,Wurtsboro,41.587667,-74.503891
NY,Youngsville,41.803238,-74.888776
NY,Yulan,41.538378,-74.926224
NY,Queensbury,43.312539,-73.648816
NY,South Glens Fall,43.283911,-73.637947
NY,Adirondack,43.716479,-73.782486
NY,Argyle,43.238084,-73.464076
NY,Athol,43.483872,-73.881695
NY,Blue Mountain La,43.837499,-74.429831
NY,Bolton Landing,43.576641,-73.671392
NY,Brant Lake,43.698875,-73.720458
NY,Cambridge,43.046585,-73.381375
NY,Chestertown,43.645053,-73.806641
NY,Clemons,43.643544,-73.432613
NY,Comstock,43.456706,-73.360607
NY,Corinth,43.242569,-73.836901
NY,Cossayuna,43.175059,-73.41237
NY,Diamond Point,43.515553,-73.700123
NY,East Greenwich,43.157918,-73.392425
NY,Fort Ann,43.428457,-73.478381
NY,Fort Edward,43.265321,-73.582169
NY,Gansevoort,43.180343,-73.705267
NY,Granville,43.377562,-73.297825
NY,Greenfield Cente,43.122488,-73.860193
NY,Thomson,43.096183,-73.506658
NY,Hadley,43.301268,-73.949905
NY,Hague,43.74631,-73.528172
NY,Hampton,43.462135,-73.273072
NY,Hartford,43.349281,-73.404946
NY,Hudson Falls,43.314863,-73.574607
NY,Indian Lake,43.760594,-74.276638
NY,Johnsburg,43.634081,-74.021254
NY,Pilot Knob,43.515561,-73.629883
NY,Lake George,43.416725,-73.697547
NY,Lake Luzerne,43.316487,-73.822821
NY,Long Lake,43.947653,-74.466243
NY,Middle Granville,43.450773,-73.303077
NY,Middle Grove,43.097548,-74.016687
NY,Minerva,43.781058,-73.983542
NY,Newcomb,43.945991,-74.129911
NY,North Creek,43.713802,-73.892802
NY,North Granville,43.506212,-73.330114
NY,North Hudson,43.986872,-73.712065
NY,Olmstedville,43.779931,-73.933479
NY,Paradox,43.891382,-73.644956
NY,Porter Corners,43.172358,-73.883918
NY,Pottersville,43.692956,-73.756438
NY,Putnam Station,43.755976,-73.412299
NY,Rock City Falls,43.066248,-73.921523
NY,Salem,43.182785,-73.332703
NY,Wilton,43.080094,-73.780644
NY,Schroon Lake,43.841159,-73.767382
NY,Schuylerville,43.087778,-73.60068
NY,Severance,43.876903,-73.730127
NY,Shushan,43.110575,-73.323148
NY,Silver Bay,43.697804,-73.507062
NY,Stony Creek,43.421389,-73.949467
NY,Ticonderoga,43.846302,-73.442592
NY,Warrensburg,43.500253,-73.792021
NY,Wevertown,43.64129,-73.930909
NY,Whitehall,43.5531,-73.386412
NY,Plattsburgh,44.692715,-73.465969
NY,Altona,44.881584,-73.640767
NY,Au Sable Chasm,44.521594,-73.508976
NY,Au Sable Forks,44.44994,-73.685672
NY,Bloomingdale,44.398477,-74.08293
NY,Bombay,44.947861,-74.594737
NY,Brushton,44.828212,-74.522274
NY,Burke,44.917722,-74.173116
NY,Cadyville,44.686473,-73.670242
NY,Champlain,44.977292,-73.446603
NY,Chateaugay,44.908768,-74.074098
NY,Chazy,44.888379,-73.450076
NY,Childwold,44.286715,-74.675878
NY,Churubusco,44.943232,-73.935484
NY,Keeseville,44.504814,-73.567971
NY,Constable,44.941688,-74.329713
NY,Crown Point,43.952633,-73.466486
NY,Dickinson Center,44.723328,-74.552346
NY,Elizabethtown,44.224518,-73.601131
NY,Ellenburg Center,44.844353,-73.868546
NY,Ellenburg Depot,44.916266,-73.787572
NY,Essex,44.280695,-73.373147
NY,Fort Covington,44.973096,-74.492879
NY,Nicholville,44.638703,-74.536471
NY,Jay,44.373351,-73.724702
NY,Keene,44.25548,-73.791457
NY,Saint Huberts,44.177978,-73.795923
NY,Upper Saint Regi,44.359392,-74.243336
NY,North Pole,44.274986,-73.986354
NY,Lawrenceville,44.758988,-74.662927
NY,Lewis,44.307507,-73.549129
NY,Lyon Mountain,44.725491,-73.919452
NY,Malone,44.848164,-74.292808
NY,Merrill,44.799364,-73.977832
NY,Mineville,44.087631,-73.523588
NY,Moira,44.850412,-74.560273
NY,Mooers,44.959244,-73.583413
NY,Mooers Forks,44.960232,-73.672967
NY,Moriah,44.043755,-73.507862
NY,Moriah Center,44.066197,-73.511071
NY,Morrisonville,44.68936,-73.577168
NY,New Russia,44.159532,-73.605881
NY,Bangor,44.829997,-74.413369
NY,North Lawrence,44.774982,-74.665307
NY,Onchiota,44.458163,-74.170991
NY,Owls Head,44.730791,-74.134173
NY,Paul Smiths,44.444967,-74.266432
NY,Peru,44.585109,-73.529322
NY,Piercefield,44.234037,-74.573228
NY,Port Henry,44.04645,-73.470542
NY,Redford,44.606926,-73.801948
NY,Rouses Point,44.988413,-73.369083
NY,Saint Regis Fall,44.677298,-74.66032
NY,Saranac,44.703168,-73.748135
NY,Saranac Lake,44.324331,-74.132951
NY,Schuyler Falls,44.588224,-73.689481
NY,Sunmount,44.228461,-74.463172
NY,Upper Jay,44.325586,-73.807864
NY,Vermontville,44.460134,-74.057278
NY,West Chazy,44.796967,-73.511188
NY,Westport,44.204983,-73.470223
NY,Whallonsburg,44.292637,-73.432205
NY,Willsboro,44.360396,-73.396292
NY,Wilmington,44.387976,-73.816553
NY,Auburn,42.929958,-76.562605
NY,Aurora,42.747231,-76.67749
NY,Baldwinsville,43.162039,-76.323718
NY,Bernhards Bay,43.271722,-75.937299
NY,Brewerton,43.225194,-76.135132
NY,Bridgeport,43.159015,-75.970009
NY,Camillus,43.041651,-76.280728
NY,Canastota,43.087764,-75.760197
NY,Cato,43.179443,-76.564791
NY,Cayuga,42.914198,-76.702402
NY,Cazenovia,42.937955,-75.839229
NY,Central Square,43.308986,-76.184852
NY,Chittenango,43.05524,-75.87684
NY,Cicero,43.170693,-76.096185
NY,Cincinnatus,42.538539,-75.903029
NY,Clay,43.173734,-76.170748
NY,Cleveland,43.243199,-75.853691
NY,Constantia,43.272751,-76.004155
NY,Cortland,42.595175,-76.185675
NY,Cuyler,42.740571,-75.938367
NY,De Ruyter,42.749444,-75.858226
NY,Dryden,42.486118,-76.287224
NY,Durhamville,43.157912,-75.671409
NY,East Freetown,42.579845,-75.998924
NY,East Syracuse,43.073359,-76.05578
NY,Elbridge,43.025246,-76.435164
NY,Erieville,42.856166,-75.754255
NY,Fabius,42.853117,-75.983645
NY,Fayetteville,43.026774,-76.014503
NY,Freeville,42.499768,-76.363622
NY,Fulton,43.321108,-76.40342
NY,Genoa,42.674624,-76.541755
NY,Georgetown,42.763059,-75.744279
NY,Groton,42.58549,-76.363286
NY,Hannibal,43.311115,-76.546034
NY,Hastings,43.35268,-76.147708
NY,Homer,42.672586,-76.18783
NY,Jamesville,42.982973,-76.076571
NY,Jordan,43.065141,-76.45978
NY,King Ferry,42.66351,-76.621603
NY,Kirkville,43.098095,-75.955003
NY,Lacona,43.642883,-76.050335
NY,La Fayette,42.890959,-76.106116
NY,Lebanon,42.77451,-75.677585
NY,Liverpool,43.109925,-76.186999
NY,Bayberry,43.148048,-76.223269
NY,Locke,42.655789,-76.415436
NY,Mc Graw,42.594758,-76.081958
NY,Mallory,43.33782,-76.089208
NY,Manlius,42.990441,-75.970345
NY,Marcellus,42.982056,-76.33228
NY,Marietta,42.897441,-76.28055
NY,Martville,43.26608,-76.628936
NY,Memphis,43.093438,-76.40301
NY,Mexico,43.460533,-76.244588
NY,Minoa,43.077212,-76.009812
NY,Moravia,42.735456,-76.39898
NY,Nedrow,42.955855,-76.152932
NY,New Woodstock,42.844135,-75.863526
NY,North Pitcher,42.637243,-75.816359
NY,Oswego,43.443836,-76.497489
NY,Parish,43.415295,-76.100023
NY,Pennellville,43.260946,-76.239466
NY,Phoenix,43.24679,-76.306449
NY,Pitcher,42.596941,-75.846464
NY,Port Byron,43.042653,-76.644919
NY,Preble,42.79501,-76.214105
NY,Pulaski,43.55617,-76.125231
NY,Red Creek,43.229068,-76.714556
NY,Richland,43.577578,-76.002918
NY,Sandy Creek,43.651681,-76.126439
NY,Savannah,43.093439,-76.75647
NY,Venice Center,42.778472,-76.574175
NY,Seneca Falls,42.909377,-76.792538
NY,Skaneateles,42.925751,-76.405174
NY,South Otselic,42.66256,-75.766919
NY,Sterling,43.329578,-76.674731
NY,Truxton,42.708547,-76.018946
NY,Tully,42.806977,-76.13936
NY,Union Springs,42.833546,-76.673959
NY,Warners,43.09317,-76.290413
NY,Waterloo,42.904515,-76.875498
NY,Weedsport,43.048882,-76.542502
NY,West Monroe,43.288235,-76.079747
NY,Syracuse,43.040988,-76.148856
NY,Solvay,43.078204,-76.238448
NY,Mattydale,43.09951,-76.142181
NY,North Syracuse,43.130623,-76.137295
NY,De Witt,43.042529,-76.07844
NY,Onondaga,42.997544,-76.211851
NY,Alder Creek,43.415659,-75.213748
NY,Altmar,43.497022,-75.971934
NY,Ava,43.344519,-75.450919
NY,Barneveld,43.223697,-75.161156
NY,Blossvale,43.230293,-75.687313
NY,Boonville,43.478615,-75.343973
NY,Bouckville,42.894024,-75.567841
NY,Brookfield,42.807538,-75.343859
NY,Burlington Flats,42.75162,-75.169044
NY,Camden,43.339197,-75.754258
NY,Ames,42.88239,-74.583522
NY,Cassville,42.906931,-75.260704
NY,Chadwicks,43.022563,-75.265645
NY,Cherry Valley,42.782315,-74.744439
NY,Clayville,42.97119,-75.206126
NY,Clinton,43.05856,-75.38079
NY,Cold Brook,43.302391,-74.997651
NY,Constableville,43.562982,-75.458406
NY,Cooperstown,42.70319,-74.918148
NY,Croghan,43.909461,-75.354192
NY,Deansboro,42.981788,-75.438309
NY,Dolgeville,43.104161,-74.764305
NY,Eagle Bay,43.723659,-74.965381
NY,Earlville,42.752218,-75.541653
NY,East Springfield,42.832947,-74.759741
NY,Eaton,42.848417,-75.631359
NY,Edmeston,42.730281,-75.252522
NY,Fly Creek,42.725177,-74.986921
NY,Forestport,43.473651,-75.178742
NY,Fort Plain,42.937158,-74.643298
NY,Frankfort,43.044041,-75.107155
NY,Garrattsville,42.635634,-75.232701
NY,Glenfield,43.732306,-75.366902
NY,Greig,43.689184,-75.312393
NY,Hamilton,42.82306,-75.543382
NY,Hartwick,42.695033,-75.055009
NY,Herkimer,43.030696,-74.98757
NY,Hoffmeister,43.391545,-74.739974
NY,Holland Patent,43.248406,-75.253506
NY,Hubbardsville,42.823663,-75.436707
NY,Ilion,43.006391,-75.04836
NY,Inlet,43.748024,-74.784631
NY,Jordanville,42.89478,-74.820919
NY,Lee Center,43.314804,-75.505532
NY,Little Falls,43.047371,-74.860598
NY,Beaver River,43.801055,-75.475378
NY,Lyons Falls,43.626165,-75.355312
NY,Mc Connellsville,43.289552,-75.652477
NY,Madison,42.896854,-75.507562
NY,Marcy,43.163926,-75.278335
NY,Middleville,43.136933,-74.923978
NY,Mohawk,42.989986,-74.985298
NY,Morrisville,42.910805,-75.648656
NY,Munnsville,42.986326,-75.594032
NY,New Berlin,42.622414,-75.347406
NY,New Hartford,43.065412,-75.290551
NY,New Lisbon,42.578968,-75.327436
NY,Newport,43.180002,-74.986133
NY,New York Mills,43.100038,-75.29369
NY,North Brookfield,42.850088,-75.381489
NY,Old Forge,43.74347,-74.893511
NY,Oneida,43.086248,-75.650814
NY,Oriskany,43.152427,-75.343437
NY,Oriskany Falls,42.957585,-75.483807
NY,Palatine Bridge,42.922119,-74.570825
NY,Poland,43.211458,-75.07313
NY,Port Leyden,43.580245,-75.326257
NY,Raquette Lake,43.866224,-74.537959
NY,Redfield,43.565794,-75.82423
NY,Remsen,43.338456,-75.161618
NY,Richfield Spring,42.850298,-74.992214
NY,Rome,43.219349,-75.449758
NY,Roseboom,42.788246,-74.74161
NY,Saint Johnsville,43.016995,-74.64604
NY,Salisbury Center,43.162509,-74.780932
NY,Sauquoit,43.007291,-75.26259
NY,Sharon Springs,42.763357,-74.591911
NY,Sherburne,42.685885,-75.483027
NY,Sherrill,43.070397,-75.598975
NY,Smyrna,42.689565,-75.612124
NY,South Edmeston,42.676754,-75.262919
NY,Springfield Cent,42.850106,-74.938051
NY,Stittville,43.222889,-75.289854
NY,Stratford,43.179101,-74.676786
NY,Taberg,43.336571,-75.602706
NY,Turin,43.644074,-75.413199
NY,Van Hornesville,42.894812,-74.834662
NY,Vernon,43.094509,-75.56272
NY,Vernon Center,43.044309,-75.521028
NY,Verona,43.147311,-75.572399
NY,Waterville,42.933244,-75.381466
NY,West Burlington,42.706229,-75.190603
NY,Westdale,43.411671,-75.822587
NY,West Edmeston,42.794543,-75.303723
NY,Westernville,43.329413,-75.315118
NY,Westford,42.503512,-75.100378
NY,West Leyden,43.459713,-75.512707
NY,Westmoreland,43.101686,-75.453259
NY,West Winfield,42.882566,-75.183491
NY,Whitesboro,43.115805,-75.309479
NY,Williamstown,43.410559,-75.904411
NY,Woodgate,43.54881,-75.119111
NY,Yorkville,43.111582,-75.275565
NY,Utica,43.087112,-75.231463
NY,Watertown,43.974258,-75.912212
NY,Fort Drum,44.035434,-75.753972
NY,Smithville,43.81614,-76.054302
NY,Adams Center,43.863106,-76.00415
NY,Point Vivian,44.326982,-75.930619
NY,Antwerp,44.235775,-75.600484
NY,Belleville,43.785373,-76.115053
NY,Black River,44.004156,-75.795777
NY,Brasher Falls,44.846718,-74.747303
NY,Brier Hill,44.552542,-75.672203
NY,Calcium,44.026484,-75.849884
NY,Canton,44.592442,-75.162792
NY,Cape Vincent,44.124419,-76.316443
NY,Carthage,43.981039,-75.616008
NY,Castorland,43.88432,-75.460432
NY,Chase Mills,44.867246,-75.073002
NY,Chaumont,44.08481,-76.123163
NY,Frontenac,44.217016,-76.107056
NY,Colton,44.50156,-74.932672
NY,Copenhagen,43.880136,-75.683913
NY,De Kalb Junction,44.489551,-75.287088
NY,De Peyster,44.541341,-75.432814
NY,Dexter,44.006923,-76.06499
NY,Edwards,44.311048,-75.252226
NY,Ellisburg,43.737202,-76.125871
NY,Evans Mills,44.081668,-75.830516
NY,Felts Mills,44.020374,-75.752443
NY,Gouverneur,44.328302,-75.465061
NY,Hammond,44.450155,-75.672749
NY,Harrisville,44.161294,-75.325151
NY,Henderson,43.846742,-76.235212
NY,Hermon,44.444845,-75.198664
NY,Heuvelton,44.593034,-75.420345
NY,Hogansburg,44.982511,-74.662649
NY,La Fargeville,44.198709,-75.956902
NY,Lisbon,44.718424,-75.269364
NY,Lorraine,43.756845,-75.905339
NY,Madrid,44.768978,-75.14134
NY,Mannsville,43.717905,-76.08203
NY,Massena,44.932411,-74.886205
NY,Natural Bridge,44.062982,-75.503883
NY,Newton Falls,44.198584,-74.98456
NY,Norfolk,44.84235,-74.957736
NY,Norwood,44.747193,-74.999188
NY,Ogdensburg,44.690203,-75.477403
NY,Oswegatchie,44.193328,-75.065947
NY,Parishville,44.592655,-74.794062
NY,Philadelphia,44.158896,-75.709917
NY,Plessis,44.277364,-75.849577
NY,Potsdam,44.659246,-74.968076
NY,Redwood,44.321077,-75.814975
NY,Rensselaer Falls,44.590635,-75.32261
NY,Richville,44.40454,-75.402455
NY,Rodman,43.862217,-75.871879
NY,Degrasse,44.380668,-75.113778
NY,Sackets Harbor,43.93983,-76.105039
NY,South Colton,44.504097,-74.860726
NY,Star Lake,44.157762,-75.033015
NY,Theresa,44.211288,-75.801419
NY,Three Mile Bay,44.055102,-76.26893
NY,Waddington,44.856373,-75.204887
NY,Wanakena,44.2184,-75.090765
NY,West Stockholm,44.728951,-74.891932
NY,Winthrop,44.758289,-74.806586
NY,Woodville,43.781245,-76.172002
NY,Afton,42.241737,-75.536604
NY,Andes,42.156925,-74.788726
NY,Apalachin,42.055579,-76.15194
NY,Bainbridge,42.311975,-75.489411
NY,Barton,42.069534,-76.398349
NY,Berkshire,42.307435,-76.192008
NY,Bloomville,42.352236,-74.807118
NY,Bovina Center,42.27094,-74.766112
NY,Candor,42.206274,-76.332196
NY,Castle Creek,42.256805,-75.908746
NY,Chenango Forks,42.263659,-75.824236
NY,Conklin,42.045429,-75.807624
NY,Davenport,42.471081,-74.835709
NY,Davenport Center,42.452303,-74.906975
NY,De Lancey,42.188984,-74.922899
NY,Meredith,42.287851,-74.922823
NY,Deposit,42.066581,-75.428745
NY,Downsville,42.071634,-75.015216
NY,East Branch,41.984366,-75.125189
NY,East Meredith,42.410098,-74.898699
NY,Endwell,42.114089,-76.056927
NY,Franklin,42.342117,-75.148475
NY,Gilbertsville,42.432951,-75.360929
NY,Glen Aubrey,42.257289,-75.980544
NY,Greene,42.337301,-75.75954
NY,Guilford,42.426901,-75.482318
NY,Hamden,42.17873,-74.998391
NY,Cadosia,41.959667,-75.265306
